GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED,SEASON,MEASURE_TYPE
Lineups,-100484-100660-100682-100796-201052-,B. Lennox - J. Burse - L. Jackson - I. Castro Marques - K. Gearlds,1611661328,SEA,2,0,2,0.0,3.0,71.4,62.5,72.7,71.4,-1.2,-8.9,0.5,0.5,11.1,,,,0.25,0.5,0.5,106.9,115.51,96.26,8,0.667,66,107,106,107,80,109,43,93,66,62,83,26,32,16,108,50,83,35,52,9350,2007,Advanced
Lineups,-100484-100682-100796-101030-101032-,B. Lennox - L. Jackson - I. Castro Marques - T. Wright - S. Ely-Gash,1611661328,SEA,1,0,1,0.0,3.0,119.0,116.7,40.0,40.0,79.0,76.7,0.5,0.0,11.1,,,,0.0,0.357,0.444,81.2,82.07,68.39,6,0.933,93,107,30,107,79,36,19,16,66,81,83,26,32,16,1,97,99,143,27,9650,2007,Advanced
Lineups,-100682-100796-101030-101032-200680-,L. Jackson - I. Castro Marques - T. Wright - S. Ely-Gash - T. Fluker,1611661328,SEA,1,1,0,1.0,3.0,33.3,40.0,133.0,125.0,-99.6,-85.0,1.0,0.5,12.5,0.5,,,0.4,0.2,0.2,87.8,80.95,67.46,5,-7.0,93,55,1,1,86,129,122,133,1,62,74,4,32,16,143,118,135,147,161,8005,2007,Advanced
Lineups,-100682-100720-100942-101032-201052-,L. Jackson - S. Bird - A. Robinson - S. Ely-Gash - K. Gearlds,1611661328,SEA,2,0,2,0.0,3.0,94.1,100.0,139.8,150.0,-45.7,-50.0,1.0,1.0,30.0,,,,0.429,0.75,0.788,110.4,103.43,86.19,7,0.412,66,107,106,107,81,55,142,117,1,31,9,26,32,16,146,17,18,73,87,9050,2007,Advanced
Lineups,-100046-100484-100942-101030-201052-,W. Palmer - B. Lennox - A. Robinson - T. Wright - K. Gearlds,1611661328,SEA,2,2,0,1.0,3.0,82.0,80.0,50.0,50.0,32.0,30.0,1.0,2.0,25.0,,,,0.2,0.5,0.41,80.4,81.51,67.92,5,3.5,66,36,1,1,87,93,22,39,1,10,14,26,32,16,96,50,103,144,2,7950,2007,Advanced
Lineups,-100046-100484-100660-100682-100720-,W. Palmer - B. Lennox - J. Burse - L. Jackson - S. Bird,1611661328,SEA,2,0,2,0.0,3.0,80.0,66.7,243.1,233.3,-163.1,-166.7,0.5,0.0,14.3,,,,0.0,0.4,0.4,97.4,108.68,90.57,6,0.0,66,107,106,107,87,102,159,157,66,81,54,26,32,16,1,90,105,50,119,7950,2007,Advanced
Lineups,-100046-100484-100660-100720-101032-,W. Palmer - B. Lennox - J. Burse - S. Bird - S. Ely-Gash,1611661328,SEA,3,1,2,0.333,3.0,43.6,37.5,101.5,88.9,-57.9,-51.4,0.0,0.0,0.0,,,,0.5,0.333,0.387,103.9,119.71,99.76,8,-0.333,48,55,106,98,74,133,72,121,102,81,102,26,32,16,149,98,106,31,146,10225,2007,Advanced
Lineups,-100046-100484-100682-100796-101032-,W. Palmer - B. Lennox - L. Jackson - I. Castro Marques - S. Ely-Gash,1611661328,SEA,1,1,0,1.0,3.0,77.3,75.0,50.0,50.0,27.3,25.0,1.0,0.5,14.3,,,,0.5,0.333,0.387,69.2,70.24,58.54,4,2.0,93,55,1,1,85,95,22,45,1,62,54,26,32,16,149,98,106,160,5,8200,2007,Advanced
Lineups,-100046-100484-100720-100942-101032-,W. Palmer - B. Lennox - S. Bird - A. Robinson - S. Ely-Gash,1611661328,SEA,2,0,2,0.0,3.0,51.5,50.0,175.0,140.0,-123.5,-90.0,0.0,0.0,0.0,,,,0.0,0.0,0.205,68.4,78.07,65.06,4,-0.188,66,107,106,107,84,116,136,134,102,81,102,26,32,16,1,129,134,153,140,8300,2007,Advanced
Lineups,-100682-100720-100796-100942-201052-,L. Jackson - S. Bird - I. Castro Marques - A. Robinson - K. Gearlds,1611661328,SEA,3,2,1,0.667,5.0,146.4,144.4,114.8,108.3,31.6,36.1,0.4,2.0,16.7,,,,0.111,0.688,0.732,102.4,106.48,88.73,9,0.622,48,36,30,38,53,16,113,35,92,10,34,26,32,16,65,24,24,56,59,14200,2007,Advanced
Lineups,-100046-100484-100660-100796-101030-,W. Palmer - B. Lennox - J. Burse - I. Castro Marques - T. Wright,1611661328,SEA,6,3,3,0.5,5.0,128.7,100.0,110.0,100.0,18.7,0.0,0.6,0.75,15.8,0.75,,,0.286,0.75,0.788,100.5,120.32,100.27,14,0.778,19,25,135,63,51,55,83,70,51,50,48,1,32,16,124,17,18,28,37,14960,2007,Advanced
Lineups,-100660-100682-100720-100796-101030-,J. Burse - L. Jackson - S. Bird - I. Castro Marques - T. Wright,1611661328,SEA,7,3,4,0.429,15.0,109.0,93.8,98.4,94.1,10.6,-0.4,0.538,1.75,16.7,,,,0.125,0.565,0.566,96.7,106.31,88.59,32,0.646,16,25,153,90,23,78,78,85,62,19,34,26,32,16,66,39,58,57,56,44700,2007,Advanced
Lineups,-100046-100682-100720-100796-201052-,W. Palmer - L. Jackson - S. Bird - I. Castro Marques - K. Gearlds,1611661328,SEA,8,4,4,0.5,15.0,102.8,93.9,104.6,100.0,-1.8,-6.1,0.125,0.33,2.5,0.368,,,0.091,0.385,0.482,92.9,99.46,82.88,33,0.403,11,14,153,63,21,77,83,89,101,72,100,12,32,16,61,92,92,91,90,46330,2007,Advanced
Lineups,-100046-100720-100796-100942-201052-,W. Palmer - S. Bird - I. Castro Marques - A. Robinson - K. Gearlds,1611661328,SEA,5,2,3,0.4,15.0,73.3,71.0,80.2,75.9,-6.8,-4.9,0.556,0.56,12.8,0.333,,,0.29,0.458,0.458,91.1,95.14,79.29,31,0.508,25,36,135,91,22,99,53,87,58,61,73,17,32,16,125,80,96,111,74,45405,2007,Advanced
Lineups,-100046-100682-100720-100796-101032-,W. Palmer - L. Jackson - S. Bird - I. Castro Marques - S. Ely-Gash,1611661328,SEA,5,3,2,0.6,14.0,120.7,110.3,93.3,92.9,27.4,17.5,0.6,1.2,14.0,0.588,0.625,0.606,0.172,0.462,0.542,92.0,96.35,80.29,29,0.625,25,25,106,53,24,45,75,52,51,27,65,2,19,3,87,79,71,104,58,42595,2007,Advanced
Lineups,-100046-100720-100796-100942-101030-,W. Palmer - S. Bird - I. Castro Marques - A. Robinson - T. Wright,1611661328,SEA,2,1,1,0.5,3.0,139.8,128.6,125.0,125.0,14.8,3.6,1.0,0.0,30.0,,0.6,,0.0,0.667,0.699,103.5,107.46,89.55,7,0.512,66,55,30,63,77,26,122,67,1,81,9,26,21,16,1,25,27,53,72,10050,2007,Advanced
Lineups,-100046-100720-100796-200680-201052-,W. Palmer - S. Bird - I. Castro Marques - T. Fluker - K. Gearlds,1611661328,SEA,1,0,1,0.0,3.0,33.3,33.3,100.0,85.7,-66.7,-52.4,1.0,0.5,12.5,,,,0.333,0.2,0.2,84.7,91.76,76.47,6,0.1,93,107,30,107,75,134,64,122,1,62,74,26,32,16,130,118,135,123,112,10200,2007,Advanced
Lineups,-100387-100484-100942-101030-201052-,A. Ndiaye-Diatta - B. Lennox - A. Robinson - T. Wright - K. Gearlds,1611661328,SEA,1,0,1,0.0,2.0,34.7,33.3,243.1,233.3,-208.3,-200.0,0.0,0.0,0.0,,,,0.0,0.0,0.174,92.2,96.0,80.0,3,-0.429,93,107,30,107,120,134,159,159,102,81,102,26,32,16,1,129,138,105,148,4500,2007,Advanced
